60.605,2.02017,27.0216,43.032,
60.705,2.0235,26.978,43.122,
60.805,2.02683,26.9341,43.2118,
60.905,2.03017,26.89,43.3015,
61.005,2.0335,26.8455,43.3911,
61.105,2.03683,26.8007,43.4805,
61.205,2.04017,26.7556,43.5697,
61.305,2.0435,26.7102,43.6589,
61.405,2.04683,26.6645,43.7478,
61.505,2.05017,26.6186,43.8366,
61.605,2.0535,26.5723,43.9253,
61.705,2.05683,26.5257,44.0138,
61.805,2.06017,26.4789,44.1021,
61.905,2.0635,26.4317,44.1903,
62.005,2.06683,26.3843,44.2783,
62.105,2.07017,26.3365,44.3662,
62.205,2.0735,26.2885,44.4539,
62.305,2.07683,26.2402,44.5414,
62.405,2.08017,26.1916,44.6288,
62.505,2.0835,26.1426,44.716,
62.605,2.08683,26.0934,44.8031,
62.705,2.09017,26.044,44.89,
62.805,2.0935,25.9942,44.9767,
62.905,2.09683,25.9441,45.0633,
63.005,2.10017,25.8938,45.1497,
63.105,2.1035,25.8431,45.2359,
63.205,2.10683,25.7922,45.322,
63.305,2.11017,25.741,45.4079,
63.405,2.1135,25.6895,45.4936,
63.505,2.11683,25.6377,45.5791,
63.605,2.12017,25.5856,45.6645,
63.705,2.1235,25.5332,45.7497,
63.805,2.12683,25.4806,45.8347,
63.905,2.13017,25.4277,45.9196,
64.005,2.1335,25.3745,46.0042,
64.105,2.13683,25.321,46.0887,
64.205,2.14017,25.2672,46.173,
64.305,2.1435,25.2132,46.2572,
64.405,2.14683,25.1588,46.3411,
64.505,2.15017,25.1042,46.4249,
64.605,2.1535,25.0493,46.5085,
64.705,2.15683,24.9942,46.5919,
64.805,2.16017,24.9387,46.6751,
64.905,2.1635,24.883,46.7582,
65.005,2.16683,24.827,46.841,
65.105,2.17017,24.7707,46.9237,
65.205,2.1735,24.7142,47.0061,
65.305,2.17683,24.6574,47.0884,
65.405,2.18017,24.6003,47.1705,
65.505,2.1835,24.5429,47.2524,
65.605,2.18683,24.4852,47.3341,
65.705,2.19017,24.4273,47.4157,
65.805,2.1935,24.3691,47.497,
65.905,2.19683,24.3107,47.5781,
66.005,2.20017,24.252,47.6591,
66.105,2.2035,24.193,47.7398,
66.205,2.20683,24.1337,47.8204,
66.305,2.21017,24.0742,47.9007,
66.405,2.2135,24.0143,47.9808,
66.505,2.21683,23.9543,48.0608,
66.605,2.22017,23.8939,48.1405,
66.705,2.2235,23.8333,48.2201,
66.805,2.22683,23.7725,48.2994,
66.905,2.23017,23.7113,48.3786,
67.005,2.2335,23.65,48.4575,
67.105,2.23683,23.5883,48.5362,
67.205,2.24017,23.5264,48.6148,
67.305,2.2435,23.4642,48.6931,
67.405,2.24683,23.4018,48.7712,
67.505,2.25017,23.3391,48.8491,
67.605,2.2535,23.2761,48.9268,
67.705,2.25683,23.2129,49.0043,
67.805,2.26017,23.1494,49.0815,
67.905,2.2635,23.0857,49.1586,
68.005,2.26683,23.0217,49.2354,
68.105,2.27017,22.9574,49.3121,
68.205,2.2735,22.8929,49.3885,
68.305,2.27683,22.8282,49.4647,
68.405,2.28017,22.7632,49.5407,
68.505,2.2835,22.6979,49.6164,
68.605,2.28683,22.6324,49.692,
68.705,2.29017,22.5666,49.7673,
68.805,2.2935,22.5006,49.8424,
68.905,2.29683,22.4343,49.9173,
69.005,2.30017,22.3678,49.992,
69.105,2.3035,22.3011,50.0664,
69.205,2.30683,22.2341,50.1407,
69.305,2.31017,22.1668,50.2147,
69.405,2.3135,22.0993,50.2885,
69.505,2.31683,22.0315,50.362,
69.605,2.32017,21.9635,50.4353,
69.705,2.3235,21.8953,50.5084,
69.805,2.32683,21.8268,50.5813,
69.905,2.33017,21.7581,50.6539,
70.005,2.3335,21.6891,50.7264,
70.105,2.33683,21.6199,50.7985,
70.205,2.34017,21.5505,50.8705,
